customer_id,tenure_months,monthly_charges,num_support_tickets,late_payments_last_6m,contract_type,internet_type,payment_method,region,auto_pay,streaming_tv,online_security,partner,dependents,churn
CUST-101668,18,62.26,0,1,Month-to-month,DSL,Electronic check,North,0,1,1,0,1,0
CUST-101669,49,33.84,0,2,Two year,Fiber,Credit card,South,1,1,1,0,0,0
CUST-101671,16,75.61,0,1,One year,DSL,Electronic check,West,0,1,0,0,1,0
CUST-101673,49,74.23,1,1,Month-to-month,Fiber,Mailed check,Central,1,1,1,1,0,0
CUST-101674,72,109.5,1,1,One year,DSL,Bank transfer,South,1,1,1,1,0,1
CUST-101675,22,72.09,4,1,Two year,DSL,Electronic check,North,0,1,0,1,0,0
CUST-101676,18,33.12,1,1,One year,DSL,Mailed check,North,1,0,0,0,0,0
CUST-101678,5,61.15,2,1,Two year,DSL,Electronic check,East,0,0,1,1,0,0
CUST-101680,28,71.65,2,1,One year,DSL,Bank transfer,East,1,0,1,1,0,0
CUST-101681,17,75.5,0,1,Two year,Fiber,Credit card,North,1,0,0,0,0,0
CUST-101682,12,109.53,3,3,One year,DSL,Bank transfer,South,1,0,0,0,1,0
CUST-101683,25,67.91,2,1,Month-to-month,Fiber,Credit card,East,1,1,0,0,0,0
CUST-101685,21,95.69,1,1,Month-to-month,DSL,Electronic check,West,0,1,1,0,1,0
CUST-101686,21,98.31,0,0,Month-to-month,Fiber,Credit card,Central,1,1,0,0,1,0
CUST-101687,17,73.58,2,1,Month-to-month,Fiber,Credit card,South,1,0,1,0,0,0
CUST-101688,38,62.09,1,0,One year,Fiber,Bank transfer,East,1,1,0,0,1,0
CUST-101689,15,82.94,3,2,Month-to-month,Fiber,Mailed check,Central,1,0,1,1,0,0
CUST-101690,10,62.93,2,1,One year,Fiber,Mailed check,South,1,0,0,0,1,0
CUST-101691,16,18.66,0,1,Two year,DSL,Electronic check,East,0,0,0,1,0,0
CUST-101692,27,81.52,2,1,Month-to-month,DSL,Credit card,South,1,1,1,1,0,0
CUST-101693,40,89.41,2,3,One year,DSL,Credit card,West,1,1,1,0,1,0
CUST-101694,72,102.59,3,0,One year,Fiber,Mailed check,West,1,1,1,0,0,0
CUST-101695,25,50.46,0,0,Month-to-month,Fiber,Electronic check,North,0,1,0,0,0,0
CUST-101696,63,73.43,5,1,Month-to-month,Fiber,Electronic check,North,0,0,0,0,0,0
CUST-101697,14,73.95,0,0,One year,DSL,Electronic check,North,0,0,0,1,0,0
CUST-101698,12,70.05,2,0,Two year,Fiber,Bank transfer,North,1,0,0,1,1,0
CUST-101699,32,70.76,5,0,One year,Fiber,Bank transfer,North,1,0,0,0,1,0
CUST-101700,35,68.89,2,0,Two year,Fiber,Electronic check,West,0,1,1,0,0,0
CUST-101701,27,73.08,0,2,Two year,DSL,Bank transfer,Central,1,1,1,1,0,0
CUST-101702,72,85.78,3,1,Month-to-month,Fiber,Credit card,East,1,0,0,0,0,0
CUST-101703,15,97.29,2,2,One year,DSL,Electronic check,Central,0,1,1,0,0,1
CUST-101704,55,49.85,1,1,Month-to-month,DSL,Mailed check,West,1,1,1,0,0,0
CUST-101705,12,63.86,2,1,Two year,DSL,Mailed check,Central,1,0,0,0,1,0
CUST-101706,37,57.86,1,3,Month-to-month,Fiber,Electronic check,West,0,1,1,0,0,1
CUST-101707,24,54.42,3,0,Month-to-month,Fiber,Mailed check,North,1,1,1,1,0,1
CUST-101708,28,29.22,1,1,Two year,Fiber,Bank transfer,East,1,1,0,1,0,0
CUST-101709,32,68.58,2,0,Month-to-month,Fiber,Electronic check,East,0,1,0,0,0,0
CUST-101710,25,79.5,3,4,One year,DSL,Electronic check,West,0,0,0,1,1,0
CUST-101711,21,64.28,4,1,Month-to-month,Fiber,Credit card,West,1,1,0,0,0,1
CUST-101712,4,67.79,2,1,Two year,Fiber,Electronic check,North,0,0,1,0,1,0
CUST-101713,44,78.04,2,2,Two year,Fiber,Bank transfer,West,1,1,0,1,0,0
CUST-101714,8,101.87,1,0,Month-to-month,DSL,Bank transfer,Central,1,1,0,1,1,1
CUST-101715,17,57.93,1,1,One year,Fiber,Credit card,North,1,1,1,1,0,0
CUST-101716,30,39.88,0,1,Month-to-month,DSL,Bank transfer,East,1,0,1,0,0,0
CUST-101717,9,65.83,2,1,One year,Fiber,Credit card,Central,1,1,1,0,0,0
CUST-101719,41,40.14,3,0,Two year,DSL,Mailed check,North,1,0,1,0,0,0
CUST-101720,17,83.6,1,3,Month-to-month,Fiber,Mailed check,Central,1,1,1,1,0,1
CUST-101721,22,95.79,2,0,Month-to-month,Fiber,Mailed check,North,1,0,0,1,0,1
CUST-101722,11,18.0,4,0,One year,Fiber,Mailed check,West,1,0,0,0,1,0
CUST-101723,19,77.85,2,1,Month-to-month,Fiber,Electronic check,Central,0,0,0,1,1,1
CUST-101724,8,82.48,2,0,Month-to-month,Fiber,Mailed check,East,1,1,0,1,1,1
CUST-101725,27,61.58,2,1,Month-to-month,DSL,Mailed check,East,1,0,0,1,1,0
CUST-101726,6,52.49,2,1,Month-to-month,DSL,Electronic check,East,0,0,0,0,1,1
CUST-101727,14,53.82,5,1,Two year,Fiber,Electronic check,South,0,0,0,1,0,0
CUST-101728,24,60.11,0,1,Month-to-month,DSL,Bank transfer,South,1,1,1,0,1,0
CUST-101729,20,60.75,2,0,Month-to-month,Fiber,Bank transfer,East,1,1,0,0,0,1
CUST-101731,22,59.73,2,0,Month-to-month,Fiber,Bank transfer,Central,1,0,1,1,0,1
CUST-101732,4,96.58,1,1,One year,DSL,Credit card,Central,1,1,0,0,0,0
CUST-101733,9,38.85,3,1,Month-to-month,DSL,Credit card,North,1,0,0,1,0,1
CUST-101734,23,26.02,0,0,Two year,Fiber,Electronic check,South,0,1,0,1,0,0
CUST-101735,48,96.96,0,0,One year,Fiber,Credit card,West,1,1,1,1,1,0
CUST-101736,42,63.39,1,1,Two year,Fiber,Electronic check,East,0,1,1,0,1,0
CUST-101737,72,58.68,2,1,Month-to-month,DSL,Bank transfer,South,1,0,0,0,0,0
CUST-101738,16,65.33,2,1,Month-to-month,DSL,Credit card,South,1,1,1,0,0,0
CUST-101739,40,73.02,1,0,One year,DSL,Electronic check,North,0,0,1,1,0,0
CUST-101740,38,55.42,3,1,Month-to-month,DSL,Bank transfer,South,1,0,1,0,0,1
CUST-101741,64,80.14,2,2,Month-to-month,DSL,Mailed check,East,1,0,1,0,0,0
CUST-101742,53,44.91,0,2,Month-to-month,Fiber,Electronic check,East,0,0,1,1,0,0
CUST-101743,29,60.76,0,0,Two year,Fiber,Electronic check,East,0,0,0,1,1,1
CUST-101744,35,18.0,2,1,One year,DSL,Electronic check,South,0,0,0,1,0,0
CUST-101745,31,96.13,2,1,One year,Fiber,Electronic check,South,0,1,0,1,0,0
CUST-101746,23,63.77,0,2,One year,DSL,Bank transfer,Central,1,1,0,1,0,0
CUST-101747,34,84.08,1,1,Month-to-month,Fiber,Mailed check,East,1,0,1,1,0,1
CUST-101748,27,79.44,2,1,Month-to-month,Fiber,Mailed check,South,1,1,0,1,0,0
CUST-101749,26,81.2,2,0,Month-to-month,DSL,Bank transfer,West,1,1,0,1,0,0
CUST-101750,66,67.81,2,0,One year,Fiber,Electronic check,East,0,0,1,0,1,0
CUST-101751,29,77.32,2,0,Month-to-month,Fiber,Electronic check,East,0,0,0,0,0,0
CUST-101752,25,44.93,4,0,Two year,Fiber,Credit card,South,1,1,0,0,0,0
CUST-101753,21,39.89,0,0,One year,DSL,Credit card,West,1,0,0,1,0,0
CUST-101754,19,65.57,4,0,Month-to-month,DSL,Mailed check,North,1,1,0,0,1,0
CUST-101755,9,51.69,1,1,Month-to-month,Fiber,Electronic check,Central,0,1,0,0,0,1
CUST-101756,23,102.21,0,0,Month-to-month,Fiber,Credit card,East,1,0,0,1,1,0
CUST-101757,50,77.0,1,1,Two year,Fiber,Credit card,East,1,1,1,1,1,0
CUST-101759,72,61.48,0,1,Two year,Fiber,Electronic check,East,0,0,1,1,1,0
CUST-101761,33,66.37,1,0,Month-to-month,DSL,Bank transfer,East,1,1,0,0,0,0
CUST-101762,27,74.52,1,1,Month-to-month,Fiber,Credit card,North,1,0,0,1,1,0
CUST-101763,66,69.65,1,0,Month-to-month,DSL,Bank transfer,East,1,0,1,1,0,0
CUST-101764,14,34.62,0,0,Month-to-month,DSL,Electronic check,South,0,0,1,0,1,1
CUST-101765,8,18.0,1,1,Month-to-month,Fiber,Bank transfer,North,1,0,0,0,1,0
CUST-101766,20,59.03,4,3,Two year,Fiber,Credit card,Central,1,0,1,0,0,0
CUST-101767,18,81.45,1,1,Month-to-month,DSL,Mailed check,South,1,1,0,1,1,0
CUST-101768,5,59.3,2,2,Month-to-month,DSL,Credit card,East,1,1,1,0,0,1
CUST-101769,25,97.68,3,0,Two year,DSL,Mailed check,North,1,1,1,0,0,0
CUST-101771,58,100.57,4,3,One year,Fiber,Bank transfer,South,1,0,0,1,0,0
CUST-101772,25,95.65,1,4,One year,DSL,Mailed check,North,1,0,0,1,1,0
CUST-101773,12,93.23,0,2,Two year,DSL,Credit card,Central,1,0,1,0,1,0
CUST-101774,23,39.12,2,2,One year,Fiber,Mailed check,South,1,0,0,0,0,0
CUST-101775,27,68.41,3,1,Month-to-month,Fiber,Mailed check,East,1,1,1,0,1,0
CUST-101776,35,97.35,1,3,One year,Fiber,Mailed check,East,1,1,1,1,0,0
CUST-101777,24,74.54,3,2,Month-to-month,DSL,Bank transfer,East,1,1,0,0,0,0
CUST-101778,72,81.3,1,1,Month-to-month,Fiber,Electronic check,East,0,0,1,1,1,1
CUST-101779,8,34.69,1,1,Month-to-month,DSL,Bank transfer,East,1,0,0,0,1,0
CUST-101780,16,114.05,0,0,Month-to-month,Fiber,Mailed check,North,1,0,1,1,0,1
CUST-101781,12,49.01,1,2,One year,Fiber,Mailed check,West,1,0,1,0,0,0
CUST-101782,18,20.13,3,2,Month-to-month,DSL,Bank transfer,North,1,1,0,1,0,0
CUST-101783,29,59.57,1,1,Month-to-month,Fiber,Electronic check,East,0,1,0,1,1,1
CUST-101784,28,18.0,1,0,Month-to-month,DSL,Bank transfer,South,1,1,0,0,0,1
CUST-101785,34,41.96,1,2,Two year,Fiber,Mailed check,East,1,0,1,0,0,0
CUST-101787,26,58.88,2,1,One year,Fiber,Bank transfer,West,1,0,1,0,0,0
CUST-101789,17,68.61,1,1,Month-to-month,DSL,Credit card,North,1,0,1,1,0,0
CUST-101790,16,46.45,5,1,One year,Fiber,Mailed check,North,1,0,0,1,0,1
CUST-101791,12,88.75,1,2,Month-to-month,Fiber,Electronic check,East,0,1,0,0,0,1
CUST-101792,36,46.65,1,0,Month-to-month,Fiber,Bank transfer,West,1,0,0,0,0,0
CUST-101793,3,74.5,1,2,One year,DSL,Bank transfer,East,1,0,0,1,0,0
CUST-101794,26,40.47,2,0,Two year,DSL,Bank transfer,West,1,0,0,0,0,1
CUST-101795,40,130.38,0,2,Month-to-month,Fiber,Bank transfer,West,1,1,0,0,0,1
CUST-101796,47,80.09,4,0,Month-to-month,Fiber,Credit card,Central,1,0,1,0,0,0
CUST-101798,17,60.97,1,2,Month-to-month,DSL,Bank transfer,Central,1,1,0,1,1,0
CUST-101799,13,54.71,1,3,One year,DSL,Electronic check,West,0,1,0,0,0,1
CUST-101800,16,49.74,2,0,One year,Fiber,Mailed check,East,1,0,1,0,0,0
CUST-101801,54,49.08,3,1,One year,DSL,Bank transfer,East,1,1,1,0,1,0
CUST-101803,40,54.74,2,2,One year,Fiber,Mailed check,North,1,1,0,0,0,0
CUST-101804,26,18.0,1,0,One year,Fiber,Credit card,West,1,1,1,0,0,1
CUST-101805,16,40.02,0,4,One year,Fiber,Credit card,East,1,0,1,0,1,0
CUST-101806,14,90.27,1,0,Month-to-month,DSL,Mailed check,East,1,1,0,0,0,0
CUST-101807,28,61.94,1,1,Month-to-month,Fiber,Credit card,Central,1,1,0,1,1,1
CUST-101809,5,96.08,1,0,Month-to-month,DSL,Credit card,Central,1,1,0,1,0,1
CUST-101810,10,49.35,2,1,Month-to-month,DSL,Electronic check,Central,0,1,0,0,0,1
CUST-101811,29,83.18,0,2,Month-to-month,DSL,Electronic check,Central,0,0,0,0,1,0
CUST-101812,8,51.97,1,2,One year,Fiber,Electronic check,South,0,0,1,1,0,0
CUST-101813,44,81.82,2,1,Month-to-month,DSL,Electronic check,North,0,1,0,0,0,1
CUST-101814,6,58.61,2,0,Two year,Fiber,Mailed check,South,1,1,1,0,0,1
CUST-101815,19,62.2,1,0,Month-to-month,DSL,Electronic check,West,0,0,1,0,0,0
CUST-101817,10,85.95,1,0,Month-to-month,DSL,Electronic check,Central,0,1,0,1,1,0
CUST-101818,7,64.03,0,0,Month-to-month,DSL,Electronic check,West,0,1,0,1,0,1
CUST-101819,32,56.68,1,1,One year,Fiber,Credit card,West,1,0,1,0,0,0
CUST-101820,41,106.38,1,5,Two year,DSL,Bank transfer,Central,1,0,1,0,1,1
CUST-101821,20,82.14,1,2,Month-to-month,DSL,Credit card,West,1,1,1,0,1,1
CUST-101822,17,58.61,0,1,Month-to-month,DSL,Mailed check,North,1,1,1,0,1,0
CUST-101823,6,52.33,2,2,One year,Fiber,Electronic check,East,0,0,1,1,0,0
CUST-101824,25,92.6,2,0,One year,Fiber,Bank transfer,South,1,1,0,1,1,0
CUST-101825,4,70.77,3,2,Month-to-month,DSL,Bank transfer,West,1,1,0,0,1,1
CUST-101826,55,64.07,2,1,Month-to-month,Fiber,Electronic check,West,0,0,0,0,0,1
CUST-101827,21,70.76,1,0,Month-to-month,DSL,Credit card,South,1,1,0,1,1,0
CUST-101828,11,76.11,4,1,Two year,DSL,Bank transfer,South,1,1,0,0,0,0
CUST-101830,26,96.89,2,2,Month-to-month,Fiber,Mailed check,South,1,0,0,1,0,0
CUST-101832,23,80.77,0,0,Month-to-month,Fiber,Electronic check,West,0,1,1,1,0,0
CUST-101833,9,100.99,2,0,Month-to-month,Fiber,Credit card,Central,1,1,1,0,0,0
CUST-101834,48,68.2,1,2,Month-to-month,DSL,Mailed check,Central,1,1,1,0,1,0
CUST-101835,14,84.57,1,1,Month-to-month,Fiber,Electronic check,Central,0,1,1,1,0,1
CUST-101836,3,92.11,3,0,Month-to-month,Fiber,Electronic check,North,0,1,0,1,0,1
CUST-101837,17,92.46,1,0,Month-to-month,Fiber,Bank transfer,South,1,1,0,0,0,1
CUST-101838,13,89.98,2,1,One year,Fiber,Credit card,North,1,1,0,1,0,0
CUST-101839,46,83.15,3,2,One year,DSL,Credit card,North,1,1,0,0,1,0
CUST-101840,11,114.97,3,0,Month-to-month,Fiber,Bank transfer,South,1,0,1,1,0,1
CUST-101841,16,55.05,3,2,Month-to-month,Fiber,Credit card,South,1,0,1,1,1,0
CUST-101842,26,64.27,1,0,Month-to-month,DSL,Bank transfer,North,1,0,0,1,0,1
CUST-101843,35,62.85,3,0,Two year,Fiber,Electronic check,Central,0,0,1,0,1,0
CUST-101844,57,59.17,1,1,Month-to-month,DSL,Bank transfer,East,1,0,0,0,0,1
CUST-101846,53,101.0,5,1,Month-to-month,DSL,Electronic check,West,0,0,1,0,0,1
CUST-101847,45,43.38,2,2,One year,DSL,Mailed check,Central,1,1,1,1,1,0
CUST-101848,13,72.08,0,0,Month-to-month,Fiber,Electronic check,North,0,0,1,0,0,1
CUST-101849,11,33.88,3,1,One year,DSL,Credit card,South,1,0,1,0,1,0
CUST-101850,31,82.9,3,4,Month-to-month,Fiber,Credit card,South,1,1,0,0,0,1
CUST-101851,23,49.15,0,0,Two year,Fiber,Mailed check,East,1,0,1,0,0,0
CUST-101852,31,40.74,3,0,Month-to-month,DSL,Bank transfer,East,1,0,1,0,0,0
CUST-101853,18,72.66,0,1,One year,Fiber,Mailed check,West,1,0,0,0,0,1
CUST-101854,24,51.18,2,0,Two year,DSL,Electronic check,East,0,1,0,1,0,0
CUST-101855,21,54.22,0,1,Two year,DSL,Electronic check,South,0,1,1,0,0,0
CUST-101857,11,87.2,5,0,Month-to-month,Fiber,Electronic check,Central,0,1,1,0,0,0
CUST-101858,26,48.36,1,0,Month-to-month,Fiber,Electronic check,East,0,0,0,1,0,1
CUST-101859,56,44.21,4,0,Month-to-month,DSL,Electronic check,East,0,1,0,0,1,0
CUST-101860,54,68.56,3,0,One year,Fiber,Electronic check,North,0,1,1,1,1,0
CUST-101861,28,80.94,3,0,Two year,DSL,Credit card,North,1,0,1,0,0,0
CUST-101862,11,103.11,1,1,Two year,DSL,Electronic check,South,0,0,0,0,0,0
CUST-101864,30,60.37,3,1,One year,DSL,Mailed check,East,1,0,0,0,1,0
CUST-101865,69,96.22,2,0,Two year,Fiber,Electronic check,Central,0,0,1,0,0,0
CUST-101866,31,115.35,0,0,Two year,Fiber,Mailed check,East,1,0,0,1,0,0
CUST-101868,72,50.27,0,0,Month-to-month,Fiber,Bank transfer,Central,1,0,0,1,0,0
CUST-101869,41,77.15,2,2,Two year,Fiber,Bank transfer,West,1,0,0,0,1,0
CUST-101870,24,54.13,2,2,Month-to-month,Fiber,Bank transfer,West,1,0,0,1,1,0
CUST-101871,4,49.78,1,1,Month-to-month,Fiber,Bank transfer,West,1,0,0,0,1,1
CUST-101872,44,73.87,0,0,Two year,Fiber,Mailed check,South,1,1,1,1,0,0
CUST-101873,31,105.19,3,3,Two year,Fiber,Electronic check,East,0,1,1,1,0,0
CUST-101874,72,36.57,5,1,Two year,DSL,Electronic check,South,0,0,0,0,0,0
CUST-101875,65,103.96,3,0,One year,Fiber,Mailed check,West,1,0,0,0,0,0
CUST-101876,68,54.21,2,1,Month-to-month,DSL,Electronic check,East,0,0,1,1,0,1
CUST-101877,27,76.3,2,1,Month-to-month,Fiber,Electronic check,Central,0,1,0,0,0,0
CUST-101878,26,106.18,0,0,Month-to-month,DSL,Bank transfer,North,1,1,0,0,0,0
CUST-101879,31,75.81,2,0,Month-to-month,Fiber,Electronic check,North,0,1,1,0,0,1
CUST-101880,14,60.86,2,1,Month-to-month,DSL,Electronic check,West,0,1,0,0,0,0
CUST-101881,24,85.24,1,0,One year,Fiber,Bank transfer,West,1,1,0,1,0,1
CUST-101882,21,63.84,2,1,Month-to-month,Fiber,Mailed check,West,1,1,1,0,1,0
CUST-101883,52,80.51,1,3,One year,Fiber,Credit card,South,1,1,1,0,0,0
CUST-101884,59,63.09,0,0,Month-to-month,DSL,Credit card,North,1,0,1,0,1,0
CUST-101886,12,34.54,3,0,Month-to-month,Fiber,Mailed check,East,1,0,0,1,1,1
CUST-101887,72,43.68,3,0,Month-to-month,Fiber,Electronic check,East,0,1,1,1,1,1
CUST-101888,44,34.19,0,0,Two year,DSL,Bank transfer,Central,1,1,1,1,1,0
CUST-101889,30,66.65,4,0,Month-to-month,DSL,Bank transfer,Central,1,1,1,0,0,0
CUST-101890,35,31.29,2,1,Month-to-month,Fiber,Bank transfer,West,1,1,0,0,0,1
CUST-101891,7,51.4,0,0,One year,DSL,Electronic check,North,0,1,1,0,1,0
CUST-101892,21,41.42,3,2,Month-to-month,Fiber,Electronic check,North,0,1,0,1,1,1
CUST-101893,55,103.51,0,0,Month-to-month,DSL,Electronic check,East,0,1,1,1,0,0
CUST-101894,6,44.22,3,3,Month-to-month,Fiber,Electronic check,West,0,0,1,1,1,0
CUST-101895,6,37.12,3,2,Month-to-month,Fiber,Electronic check,West,0,1,0,1,1,0
CUST-101896,44,73.96,1,1,One year,Fiber,Credit card,South,1,1,0,0,1,0
CUST-101897,33,108.48,1,1,Month-to-month,DSL,Electronic check,North,0,0,1,1,0,1
CUST-101898,7,65.21,1,2,Month-to-month,Fiber,Bank transfer,South,1,1,1,1,0,0
CUST-101899,19,67.07,2,0,Month-to-month,DSL,Credit card,West,1,1,0,0,0,0
CUST-101900,30,98.98,1,0,One year,DSL,Mailed check,Central,1,0,0,0,0,0
CUST-101901,27,89.08,3,1,Month-to-month,DSL,Mailed check,Central,1,0,1,1,0,0
CUST-101902,31,78.21,1,2,Two year,Fiber,Bank transfer,East,1,0,0,0,0,0
CUST-101903,18,54.02,3,3,Month-to-month,Fiber,Electronic check,North,0,0,0,0,1,1
CUST-101904,28,78.94,1,0,One year,Fiber,Mailed check,Central,1,1,0,0,0,0
CUST-101905,37,35.34,2,0,Month-to-month,DSL,Credit card,North,1,1,0,1,0,0
CUST-101907,19,102.36,2,1,Month-to-month,Fiber,Credit card,Central,1,0,1,1,1,0
CUST-101908,40,99.25,0,1,One year,DSL,Credit card,East,1,0,1,1,1,0
CUST-101909,11,78.5,2,0,Two year,Fiber,Mailed check,North,1,0,1,0,0,0
CUST-101910,14,21.7,4,1,Month-to-month,Fiber,Bank transfer,East,1,1,0,1,0,1
CUST-101911,44,39.0,3,3,Month-to-month,Fiber,Bank transfer,North,1,0,1,0,0,0
CUST-101912,39,51.69,4,0,Two year,DSL,Bank transfer,South,1,1,0,0,0,1
CUST-101913,20,63.88,4,1,Month-to-month,Fiber,Bank transfer,Central,1,1,1,1,1,0
CUST-101914,14,37.99,3,2,Month-to-month,Fiber,Bank transfer,South,1,1,0,1,1,1
CUST-101915,16,62.09,2,1,Month-to-month,DSL,Credit card,Central,1,1,1,1,0,0
CUST-101916,36,110.42,1,0,One year,DSL,Electronic check,East,0,0,0,0,0,0
CUST-101917,32,77.62,1,1,One year,Fiber,Bank transfer,West,1,0,1,0,0,0
CUST-101918,13,73.25,0,1,One year,Fiber,Electronic check,West,0,0,1,1,0,1
CUST-101919,39,43.58,2,1,Two year,Fiber,Bank transfer,East,1,1,0,0,0,0
CUST-101920,19,28.66,0,0,Month-to-month,Fiber,Bank transfer,North,1,1,1,0,0,0
CUST-101921,11,38.52,0,2,Month-to-month,Fiber,Credit card,Central,1,1,0,1,1,0
CUST-101922,17,27.69,0,1,Month-to-month,DSL,Mailed check,East,1,1,0,0,0,0
CUST-101923,25,69.8,3,1,Month-to-month,Fiber,Mailed check,West,1,1,1,0,0,1
CUST-101924,38,77.21,0,1,Month-to-month,DSL,Electronic check,East,0,1,1,0,0,0
CUST-101925,36,44.83,2,0,Month-to-month,Fiber,Electronic check,West,0,0,0,0,1,1
CUST-101926,22,71.55,0,1,Month-to-month,Fiber,Electronic check,South,0,1,0,0,1,0
CUST-101927,28,103.26,1,2,One year,Fiber,Credit card,Central,1,0,0,0,1,1
CUST-101928,21,114.98,0,2,Month-to-month,Fiber,Electronic check,South,0,1,0,0,0,1
CUST-101929,13,86.49,2,0,Month-to-month,Fiber,Credit card,West,1,1,0,0,0,1
CUST-101930,23,63.8,1,2,One year,Fiber,Electronic check,East,0,0,0,0,1,1
CUST-101932,60,100.44,4,1,One year,DSL,Bank transfer,North,1,1,1,0,0,0
CUST-101933,27,19.83,2,3,One year,Fiber,Bank transfer,South,1,0,1,1,0,0
CUST-101934,32,103.57,2,1,One year,DSL,Bank transfer,North,1,1,1,1,0,0
CUST-101935,14,54.93,2,0,Month-to-month,DSL,Bank transfer,East,1,1,0,0,0,0
CUST-101936,27,55.16,3,0,Month-to-month,DSL,Credit card,West,1,1,0,0,0,0
CUST-101937,30,59.48,0,1,One year,Fiber,Bank transfer,East,1,0,0,1,0,0
CUST-101938,20,75.68,1,1,Month-to-month,Fiber,Electronic check,West,0,0,0,0,0,1
CUST-101939,21,41.33,0,1,Month-to-month,Fiber,Electronic check,South,0,0,0,1,0,0
CUST-101940,8,61.16,2,0,Month-to-month,Fiber,Bank transfer,South,1,0,0,1,0,0
CUST-101941,72,80.61,1,2,Month-to-month,Fiber,Mailed check,East,1,1,1,1,0,0
CUST-101942,14,73.25,2,3,Month-to-month,DSL,Bank transfer,South,1,1,1,1,0,0
CUST-101944,62,60.22,2,0,Two year,Fiber,Mailed check,Central,1,1,0,0,0,0
CUST-101945,33,84.65,2,1,Two year,Fiber,Credit card,East,1,0,1,1,0,1
CUST-101946,38,93.35,4,0,Month-to-month,Fiber,Bank transfer,West,1,0,1,0,0,1
CUST-101947,7,91.91,0,0,Two year,Fiber,Bank transfer,North,1,0,0,1,0,1
CUST-101948,27,78.26,0,1,Month-to-month,DSL,Bank transfer,North,1,1,1,1,0,0
CUST-101949,7,90.53,1,0,Two year,Fiber,Credit card,South,1,0,0,0,0,0
CUST-101950,12,88.91,1,2,Two year,DSL,Bank transfer,South,1,0,1,0,1,0
CUST-101952,10,97.23,2,1,One year,DSL,Electronic check,East,0,0,0,0,0,1
CUST-101953,37,65.87,1,2,Two year,DSL,Bank transfer,West,1,1,0,0,0,0
CUST-101954,11,46.12,0,3,Two year,DSL,Bank transfer,East,1,1,1,0,0,0
CUST-101955,12,61.73,3,0,Two year,Fiber,Mailed check,East,1,0,1,0,1,0
CUST-101956,72,60.04,2,2,Month-to-month,Fiber,Electronic check,North,0,0,1,0,0,1
CUST-101957,22,80.27,0,0,Month-to-month,DSL,Bank transfer,South,1,1,0,1,0,1
CUST-101958,7,51.19,0,2,Two year,Fiber,Mailed check,Central,1,1,1,1,0,0
CUST-101959,38,96.61,2,0,One year,DSL,Credit card,Central,1,0,1,0,0,0
CUST-101960,52,34.65,0,0,One year,Fiber,Electronic check,North,0,1,1,1,0,1
CUST-101961,40,28.82,0,1,Month-to-month,Fiber,Electronic check,North,0,0,0,0,0,0
CUST-101962,21,64.76,4,1,Month-to-month,Fiber,Bank transfer,Central,1,0,0,1,0,0
CUST-101964,16,37.8,2,0,One year,Fiber,Electronic check,East,0,0,0,1,0,0
CUST-101965,9,52.71,3,0,Month-to-month,Fiber,Bank transfer,Central,1,1,0,1,1,0
CUST-101966,30,49.72,0,0,One year,Fiber,Mailed check,West,1,1,0,1,0,0
CUST-101967,20,68.24,1,0,Two year,DSL,Electronic check,East,0,0,1,0,0,0
CUST-101969,23,55.06,3,1,Month-to-month,Fiber,Bank transfer,West,1,1,1,0,0,1
CUST-101971,29,92.34,0,1,Two year,Fiber,Mailed check,Central,1,1,1,1,0,1
CUST-101972,27,103.3,2,2,One year,DSL,Electronic check,East,0,1,0,1,0,0
CUST-101973,18,71.55,1,0,Month-to-month,Fiber,Credit card,Central,1,0,0,1,1,1
CUST-101974,23,73.41,1,1,Month-to-month,Fiber,Bank transfer,West,1,1,1,1,1,1
CUST-101975,25,63.6,0,0,Month-to-month,DSL,Electronic check,North,0,1,1,0,1,0
CUST-101976,44,79.55,3,0,Month-to-month,DSL,Credit card,South,1,1,1,0,0,0
CUST-101977,23,77.37,0,2,Two year,Fiber,Electronic check,West,0,0,0,1,0,1
CUST-101978,16,99.82,1,0,One year,DSL,Credit card,North,1,1,1,1,1,0
CUST-101980,69,62.37,5,0,Two year,Fiber,Credit card,South,1,1,0,1,1,0
CUST-101981,11,76.14,3,1,Month-to-month,DSL,Credit card,South,1,0,0,0,0,1
CUST-101982,20,67.37,1,0,Two year,DSL,Electronic check,East,0,0,0,1,1,0
CUST-101983,20,45.46,1,2,Month-to-month,Fiber,Credit card,Central,1,0,0,1,0,0
CUST-101984,21,36.82,1,0,One year,DSL,Electronic check,Central,0,0,1,1,1,0
CUST-101985,5,87.35,3,0,Two year,Fiber,Bank transfer,East,1,1,0,0,1,0
CUST-101986,9,49.83,1,1,Month-to-month,DSL,Bank transfer,North,1,1,1,1,1,0
CUST-101987,19,25.88,1,0,One year,Fiber,Electronic check,Central,0,1,0,0,1,0
CUST-101988,15,88.56,4,0,Two year,Fiber,Electronic check,Central,0,1,0,1,1,1
CUST-101989,29,79.02,2,0,Month-to-month,DSL,Electronic check,West,0,1,0,1,0,0
CUST-101990,48,65.22,1,1,Month-to-month,DSL,Electronic check,West,0,0,0,1,0,0
CUST-101991,30,46.05,2,1,One year,DSL,Electronic check,East,0,1,0,0,1,1
CUST-101993,32,97.17,0,2,Month-to-month,Fiber,Mailed check,North,1,0,0,1,0,1
CUST-101994,27,29.25,4,2,Month-to-month,Fiber,Credit card,North,1,1,0,1,0,0
